*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Feb  1 16:39:27 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2050-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : AU-D
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2457249.500000000, A.D. 2015-Aug-15 00:00:00.0000,  7.980619279327581E-01, -5.759853180208566E-01, -2.498674217101843E-01,  1.039793256301190E-02,  1.233339276723850E-02,  5.346032691716559E-03,  5.864627671289285E-03,  1.015428803916569E+00, -1.393090801382363E-04,
2457250.500000000, A.D. 2015-Aug-16 00:00:00.0000,  8.083455898888856E-01, -5.635700697328810E-01, -2.444859425608311E-01,  1.016886006962278E-02,  1.249648437763819E-02,  5.416661727551754E-03,  5.863807257837868E-03,  1.015286753730882E+00, -1.447758754836284E-04,
2457251.500000000, A.D. 2015-Aug-17 00:00:00.0000,  8.183986051633885E-01, -5.509935988918271E-01, -2.390346303508989E-01,  9.936658878098838E-03,  1.265582747218866E-02,  5.485694597769812E-03,  5.862955576531878E-03,  1.015139289684001E+00, -1.501302747114282E-04,
2457252.500000000, A.D. 2015-Aug-18 00:00:00.0000,  8.282179041589665E-01, -5.382596834746817E-01, -2.335150933061907E-01,  9.701447214014461E-03,  1.281136482213857E-02,  5.553107750792955E-03,  5.862073385128750E-03,  1.014986542977558E+00, -1.553354286316985E-04,
2457253.500000000, A.D. 2015-Aug-19 00:00:00.0000,  8.378005354125292E-01, -5.253721538520044E-01, -2.279289615794060E-01,  9.463342988093263E-03,  1.296304862646623E-02,  5.618880803727004E-03,  5.861161641639342E-03,  1.014828679485991E+00, -1.603587140169017E-04,
2457254.500000000, A.D. 2015-Aug-20 00:00:00.0000,  8.471436650352850E-01, -5.123348840518955E-01, -2.222778843110481E-01,  9.222463453533484E-03,  1.311083917954517E-02,  5.682996100504436E-03,  5.860221482558508E-03,  1.014665895987285E+00, -1.651707528811599E-04,
2457255.500000000, A.D. 2015-Aug-21 00:00:00.0000,  8.562445762225198E-01, -4.991517841299244E-01, -2.165635270562407E-01,  8.978925650984638E-03,  1.325470406349370E-02,  5.745438445461395E-03,  5.859254207631962E-03,  1.014498417525433E+00, -1.697441846187110E-04,
2457256.500000000, A.D. 2015-Aug-22 00:00:00.0000,  8.651006694739444E-01, -4.858267929138999E-01, -2.107875693345860E-01,  8.732847311974792E-03,  1.339461826665693E-02,  5.806195143367874E-03,  5.858261271526955E-03,  1.014326495968263E+00, -1.740525766084950E-04,
2457257.500000000, A.D. 2015-Aug-23 00:00:00.0000,  8.737094637277690E-01, -4.723638700359968E-01, -2.049517019442568E-01,  8.484347672319087E-03,  1.353056552790546E-02,  5.865256442973675E-03,  5.857244280228669E-03,  1.014150409383489E+00, -1.780699690413522E-04,
2457258.500000000, A.D. 2015-Aug-24 00:00:00.0000,  8.820685979454155E-01, -4.587669859518584E-01, -1.990576236131960E-01,  8.233547407761875E-03,  1.366254101229845E-02,  5.922616416914105E-03,  5.856204986803229E-03,  1.013970461305099E+00, -1.817716581806340E-04,
2457259.500000000, A.D. 2015-Aug-25 00:00:00.0000,  8.901758317740046E-01, -4.450401087059701E-01, -1.931070365819001E-01,  7.980566667232304E-03,  1.379055505460198E-02,  5.978274189264764E-03,  5.855145277453041E-03,  1.013786978318920E+00, -1.851368839423520E-04,
2457260.500000000, A.D. 2015-Aug-26 00:00:00.0000,  8.980290428203290E-01, -4.311871867656684E-01, -1.871016408994000E-01,  7.725520087301682E-03,  1.391463705371284E-02,  6.032235207448155E-03,  5.854067135185991E-03,  1.013600303772121E+00, -1.881539514757007E-04,
2457261.500000000, A.D. 2015-Aug-27 00:00:00.0000,  9.056262170893467E-01, -4.172121286181858E-01, -1.810431276664310E-01,  7.468508061361272E-03,  1.403483765577249E-02,  6.084511945738908E-03,  5.852972566803159E-03,  1.013410785131539E+00, -1.908277137773315E-04,
2457262.500000000, A.D. 2015-Aug-28 00:00:00.0000,  9.129654289835041E-01, -4.031187821651933E-01, -1.749331722282665E-01,  7.209604864639992E-03,  1.415122647674504E-02,  6.135123139049954E-03,  5.851863482757065E-03,  1.013218753181773E+00, -1.931880331982201E-04,
2457263.500000000, A.D. 2015-Aug-29 00:00:00.0000,  9.200448089854325E-01, -3.889109197847543E-01, -1.687734292471445E-01,  6.948846626304137E-03,  1.426388270921668E-02,  6.184090681130162E-03,  5.850741532568619E-03,  1.013024493528516E+00, -1.952960362456757E-04,
2457264.500000000, A.D. 2015-Aug-30 00:00:00.0000,  9.268625014403032E-01, -3.745922366872581E-01, -1.625655321526318E-01,  6.686224588267214E-03,  1.437287816982801E-02,  6.231434051960557E-03,  5.849607920922112E-03,  1.012828214756386E+00, -1.972438405809787E-04,
2457265.500000000, A.D. 2015-Aug-31 00:00:00.0000,  9.334166206736060E-01, -3.601663685958160E-01, -1.563110989332511E-01,  6.421689247964681E-03,  1.447825663861910E-02,  6.277163549184000E-03,  5.848463252204735E-03,  1.012630021511782E+00, -1.991447701047976E-04,
2457266.500000000, A.D. 2015-Sep-01 00:00:00.0000,  9.397052176201836E-01, -3.456369288180918E-01, -1.500117442677435E-01,  6.155166965239414E-03,  1.458001715137850E-02,  6.321274841167506E-03,  5.847307456983672E-03,  1.012429901772784E+00, -2.011154572988261E-04,
2457267.500000000, A.D. 2015-Sep-02 00:00:00.0000,  9.457262674592889E-01, -3.310075568709590E-01, -1.436690954028219E-01,  5.886584032674495E-03,  1.467810846728124E-02,  6.363747202469548E-03,  5.846139830918786E-03,  1.012227733586679E+00, -2.032561201983906E-04,
2457268.500000000, A.D. 2015-Sep-03 00:00:00.0000,  9.514776812675565E-01, -3.162819660113899E-01, -1.372848076208359E-01,  5.615889082720760E-03,  1.477243649425128E-02,  6.404545998794633E-03,  5.844959174165185E-03,  1.012023309206762E+00, -2.056365678016834E-04,
2457269.500000000, A.D. 2015-Sep-04 00:00:00.0000,  9.569573359677679E-01, -3.014639785917639E-01, -1.308605756716611E-01,  5.343066472673955E-03,  1.486288007606015E-02,  6.443627898208737E-03,  5.843763984181321E-03,  1.011816368476030E+00, -2.082919057373881E-04,
2457270.500000000, A.D. 2015-Sep-05 00:00:00.0000,  9.621631122026422E-01, -2.865575444564026E-01, -1.243981396199483E-01,  5.068138959274594E-03,  1.494930798793962E-02,  6.480946457082300E-03,  5.842552647327454E-03,  1.011606632001423E+00, -2.112266860391540E-04,
2457271.500000000, A.D. 2015-Sep-06 00:00:00.0000,  9.670929307180743E-01, -2.715667440585102E-01, -1.178992856783997E-01,  4.791162790277939E-03,  1.503159193532779E-02,  6.516456378153855E-03,  5.841323592118578E-03,  1.011393827688745E+00, -2.144232658906256E-04,
2457272.500000000, A.D. 2015-Sep-07 00:00:00.0000,  9.717447819683347E-01, -2.564957813739935E-01, -1.113658437048030E-01,  4.512219767497288E-03,  1.510961396802241E-02,  6.550115928555418E-03,  5.840075392130941E-03,  1.011177708560382E+00, -2.178503458990579E-04,
2457273.500000000, A.D. 2015-Sep-08 00:00:00.0000,  9.761167477597479E-01, -2.413489718302860E-01, -1.047996830788585E-01,  4.231409665105982E-03,  1.518326932641477E-02,  6.581887858353869E-03,  5.838806824854386E-03,  1.010958062945260E+00, -2.214694852661795E-04,
2457274.500000000, A.D. 2015-Sep-09 00:00:00.0000,  9.802070161900840E-01, -2.261307288831587E-01, -9.820270814950403E-02,  3.948844516037432E-03,  1.525246661534863E-02,  6.611739445024371E-03,  5.837516900173943E-03,  1.010734719410288E+00, -2.252391327215114E-04,
2457275.500000000, A.D. 2015-Sep-10 00:00:00.0000,  9.840138918971129E-01, -2.108455510489788E-01, -9.157685384249553E-02,  3.664644888553126E-03,  1.531712694078421E-02,  6.639642201077598E-03,  5.836204871639918E-03,  1.010507548711706E+00, -2.291166798511302E-04,
2457276.500000000, A.D. 2015-Sep-11 00:00:00.0000,  9.875358033646781E-01, -1.954980098801137E-01, -8.492408158507564E-02,  3.378937611409141E-03,  1.537718299630046E-02,  6.665571567999607E-03,  5.834870239694893E-03,  1.010276464353829E+00, -2.330593225682694E-04,
2457277.500000000, A.D. 2015-Sep-12 00:00:00.0000,  9.907713083943651E-01, -1.800927386973836E-01, -7.824637548442114E-02,  3.091854275027788E-03,  1.543257848697473E-02,  6.689506722622627E-03,  5.833512751673026E-03,  1.010041422588923E+00, -2.370244119868502E-04,
2457278.500000000, A.D. 2015-Sep-13 00:00:00.0000,  9.937190982391840E-01, -1.646344217243778E-01, -7.154573864202923E-02,  2.803529987666343E-03,  1.548326787781776E-02,  6.711430490916326E-03,  5.832132400141397E-03,  1.009802422130018E+00, -2.409697270698054E-04,
2457279.500000000, A.D. 2015-Sep-14 00:00:00.0000,  9.963780004991598E-01, -1.491277833922675E-01, -6.482418952742044E-02,  2.514102120872720E-03,  1.552921626502477E-02,  6.731329302636379E-03,  5.830729419423620E-03,  1.009559503548989E+00, -2.448538405047249E-04,
2457280.500000000, A.D. 2015-Sep-15 00:00:00.0000,  9.987469807402616E-01, -1.335775778043459E-01, -5.808375840708115E-02,  2.223709024390362E-03,  1.557039915602383E-02,  6.749193116627381E-03,  5.829304279787056E-03,  1.009312748270107E+00, -2.486365434428349E-04,
2457281.500000000, A.D. 2015-Sep-16 00:00:00.0000,  1.000825142869297E+00, -1.179885785157902E-01, -5.132648387897842E-02,  1.932488854833263E-03,  1.560680205509963E-02,  6.765015283149964E-03,  5.827857679355172E-03,  1.009062277169702E+00, -2.522791794500134E-04,
2457282.500000000, A.D. 2015-Sep-17 00:00:00.0000,  1.002611728474397E+00, -1.023655688052325E-01, -4.455440956964207E-02,  1.640578706519719E-03,  1.563841991934834E-02,  6.778792364707532E-03,  5.826390534755002E-03,  1.008808248956826E+00, -2.557447258075786E-04,
2457283.500000000, A.D. 2015-Sep-18 00:00:00.0000,  1.004106115499207E+00, -8.671333246772697E-02, -3.776958100244715E-02,  1.348114154085082E-03,  1.566525670739720E-02,  6.790523988377133E-03,  5.824903972250916E-03,  1.008550858638108E+00, -2.589975410201414E-04,
2457284.500000000, A.D. 2015-Sep-19 00:00:00.0000,  1.005307816646996E+00, -7.103664488244932E-02, -3.097404255521035E-02,  1.055229140111164E-03,  1.568732533688677E-02,  6.800212833034439E-03,  5.823399321180976E-03,  1.008290336381301E+00, -2.620028461518730E-04,
2457285.500000000, A.D. 2015-Sep-20 00:00:00.0000,  1.006216477729482E+00, -5.534026378544808E-02, -2.416983431969927E-02,  7.620559049876664E-04,  1.570464836237479E-02,  6.807864853099148E-03,  5.821878110588695E-03,  1.008026946932080E+00, -2.647261969180019E-04,
2457286.500000000, A.D. 2015-Sep-21 00:00:00.0000,  1.006831875742305E+00, -3.962891891882088E-02, -1.735898859146608E-02,  4.687243943178253E-04,  1.571725955638479E-02,  6.813489797842937E-03,  5.820342067854668E-03,  1.007760989377125E+00, -2.671334155175625E-04,
2457287.500000000, A.D. 2015-Sep-22 00:00:00.0000,  1.007153915757733E+00, -2.390729967639840E-02, -1.054352570258716E-02,  1.753603344728168E-04,  1.572520628077547E-02,  6.817101988192267E-03,  5.818793114801065E-03,  1.007492796469629E+00, -2.691916631809259E-04,
2457288.500000000, A.D. 2015-Sep-23 00:00:00.0000,  1.007182624835565E+00, -8.180040219768333E-03, -3.725449026957893E-03, -1.179189598570357E-04,  1.572855201044429E-02,  6.818721140818205E-03,  5.817233352338515E-03,  1.007222731970992E+00, -2.708724743097410E-04,
2457289.500000000, A.D. 2015-Sep-24 00:00:00.0000,  1.006918140284451E+00,  7.548297452565103E-03,  3.093260680598891E-03, -4.110117615740412E-04,  1.572737759267398E-02,  6.818372774573744E-03,  5.815665020135517E-03,  1.006951183667793E+00, -2.721574535255894E-04,
2457290.500000000, A.D. 2015-Sep-25 00:00:00.0000,  1.006360689283501E+00,  2.327324014920370E-02,  9.910650843513566E-03, -7.038418670769349E-04,  1.572177898337802E-02,  6.816087459757059E-03,  5.814090415408498E-03,  1.006678549310726E+00, -2.730466303279936E-04,
2457291.500000000, A.D. 2015-Sep-26 00:00:00.0000,  1.005510557981992E+00,  3.899041503162762E-02,  1.672480094290604E-02, -9.963691378087223E-04,  1.571185894417325E-02,  6.811898088822508E-03,  5.812511759090721E-03,  1.006405213442465E+00, -2.735678862808274E-04,
2457292.500000000, A.D. 2015-Sep-27 00:00:00.0000,  1.004368051587299E+00,  5.469554925452285E-02,  2.353382248980567E-02, -1.288596039163959E-03,  1.569771159182586E-02,  6.805834811198857E-03,  5.810931012973438E-03,  1.006131515736637E+00, -2.737837180667555E-04,
2457293.500000000, A.D. 2015-Sep-28 00:00:00.0000,  1.002933452343660E+00,  7.038445145662524E-02,  3.033585305374277E-02, -1.580564441872567E-03,  1.567940237626543E-02,  6.797918482932084E-03,  5.809349677519603E-03,  1.005857715990348E+00, -2.737903744935113E-04,
2457294.500000000, A.D. 2015-Sep-29 00:00:00.0000,  1.001206987092414E+00,  8.605297373248925E-02,  3.712904391345619E-02, -1.872339612275881E-03,  1.565695050580289E-02,  6.788154933329980E-03,  5.807768625171949E-03,  1.005583965262375E+00, -2.737062824296385E-04,
2457295.500000000, A.D. 2015-Sep-30 00:00:00.0000,  9.991888161100939E-01,  1.016969608263405E-01,  4.391154355142525E-02, -2.163984861787323E-03,  1.563032215656363E-02,  6.776532774298845E-03,  5.806188027515102E-03,  1.005310293261675E+00, -2.736520255168774E-04,
2457296.500000000, A.D. 2015-Oct-01 00:00:00.0000,  9.968790481286323E-01,  1.173121998375273E-01,  5.068148134971247E-02, -2.455536354067788E-03,  1.559943828679154E-02,  6.763025991503729E-03,  5.804607404874144E-03,  1.005036616935109E+00, -2.737294754672910E-04,
2457297.500000000, A.D. 2015-Oct-02 00:00:00.0000,  9.942777762940639E-01,  1.328943837165073E-01,  5.743695582831369E-02, -2.746987633399077E-03,  1.556419319336665E-02,  6.747600040374310E-03,  5.803025778407064E-03,  1.004762766801439E+00, -2.740082503022417E-04,
2457298.500000000, A.D. 2015-Oct-03 00:00:00.0000,  9.913851229549844E-01,  1.484390951609774E-01,  6.417602957456818E-02, -3.038287380781128E-03,  1.552447526993985E-02,  6.730218645813784E-03,  5.801441869455517E-03,  1.004488521467834E+00, -2.745229337110033E-04,
2457299.500000000, A.D. 2015-Oct-04 00:00:00.0000,  9.882012812489758E-01,  1.639418091732055E-01,  7.089673027851220E-02, -3.329347133442025E-03,  1.548018271855660E-02,  6.710848936366601E-03,  5.799854288394796E-03,  1.004213640328235E+00, -2.752787690737551E-04,
2457300.500000000, A.D. 2015-Oct-05 00:00:00.0000,  9.847265465225280E-01,  1.793979075230790E-01,  7.759705565289253E-02, -3.620052901161131E-03,  1.543123160823742E-02,  6.689464067167059E-03,  5.798261677879273E-03,  1.003937888365531E+00, -2.762609303559815E-04,
2457301.500000000, A.D. 2015-Oct-06 00:00:00.0000,  9.809613363158134E-01,  1.948026978836204E-01,  8.427497986751795E-02, -3.910275829887135E-03,  1.537755757238566E-02,  6.666043761051767E-03,  5.796662802589063E-03,  1.003661051690716E+00, -2.774432636001748E-04,
2457302.500000000, A.D. 2015-Oct-07 00:00:00.0000,  9.769062011798159E-01,  2.101514326287729E-01,  9.092845986026125E-02, -4.199879713053097E-03,  1.531911390355719E-02,  6.640573674108374E-03,  5.795056595278040E-03,  1.003382945515850E+00, -2.787945190117724E-04,
2457303.500000000, A.D. 2015-Oct-08 00:00:00.0000,  9.725618296685166E-01,  2.254393249742810E-01,  9.755544076974206E-02, -4.488725220899974E-03,  1.525586847510294E-02,  6.613044381530002E-03,  5.793442174937119E-03,  1.003103417298939E+00, -2.802818318385428E-04,
2457304.500000000, A.D. 2015-Oct-09 00:00:00.0000,  9.679290504062018E-01,  2.406615621122096E-01,  1.041538603792920E-01, -4.776671695249831E-03,  1.518780097536345E-02,  6.583450469319106E-03,  5.791818851405810E-03,  1.002822347542400E+00, -2.818720683701612E-04,
2457305.500000000, A.D. 2015-Oct-10 00:00:00.0000,  9.630088331381947E-01,  2.558133160289547E-01,  1.107216528009909E-01, -5.063577554184750E-03,  1.511490109127184E-02,  6.551789939173372E-03,  5.790186126385321E-03,  1.002539649968469E+00, -2.835318598033050E-04,
2457306.500000000, A.D. 2015-Oct-11 00:00:00.0000,  9.578022896947865E-01,  2.708897530311783E-01,  1.172567517369935E-01, -5.349300185681589E-03,  1.503716772249735E-02,  6.518063952109968E-03,  5.788543696267193E-03,  1.002255272008973E+00, -2.852270442673170E-04,
2457307.500000000, A.D. 2015-Oct-12 00:00:00.0000,  9.523106750531547E-01,  2.858860429163819E-01,  1.237570936257869E-01, -5.633695934886817E-03,  1.495460900458756E-02,  6.482276837590081E-03,  5.786891458584729E-03,  1.001969195922352E+00, -2.869220399041284E-04,
2457308.500000000, A.D. 2015-Oct-13 00:00:00.0000,  9.465353882188788E-01,  3.007973684269399E-01,  1.302206208829356E-01, -5.916620509660499E-03,  1.486724279057356E-02,  6.444436252966540E-03,  5.785229521476518E-03,  1.001681440432223E+00, -2.885794646048624E-04,
2457309.500000000, A.D. 2015-Oct-14 00:00:00.0000,  9.404779724522685E-01,  3.156189352642499E-01,  1.366452853270134E-01, -6.197929879817509E-03,  1.477509723542544E-02,  6.404553376666871E-03,  5.783558214297308E-03,  1.001392062564593E+00, -2.901601243078453E-04,
2457310.500000000, A.D. 2015-Oct-15 00:00:00.0000,  9.341401143906704E-01,  3.303459826232895E-01,  1.430290517777913E-01, -6.477481555437242E-03,  1.467821122056474E-02,  6.362643049115703E-03,  5.781878097303662E-03,  1.001101159324878E+00, -2.916233264890595E-04,
2457311.500000000, A.D. 2015-Oct-16 00:00:00.0000,  9.275236417894748E-01,  3.449737940215798E-01,  1.493699017528755E-01, -6.755136034609801E-03,  1.457663451642201E-02,  6.318723828181797E-03,  5.780189968945290E-03,  1.000808868960361E+00, -2.929273651362108E-04,
2457312.500000000, A.D. 2015-Oct-17 00:00:00.0000,  9.206305198105132E-01,  3.594977081845041E-01,  1.556658371852666E-01, -7.030758240191383E-03,  1.447042775821002E-02,  6.272817983998475E-03,  5.778494870296847E-03,  1.000515371727530E+00, -2.940300000645105E-04,
2457313.500000000, A.D. 2015-Oct-18 00:00:00.0000,  9.134628458994525E-01,  3.739131298936474E-01,  1.619148841319068E-01, -7.304218918862161E-03,  1.435966243425017E-02,  6.224951498597196E-03,  5.776794086999621E-03,  1.000220890228273E+00, -2.948888370051103E-04,
2457314.500000000, A.D. 2015-Oct-19 00:00:00.0000,  9.060228432055233E-01,  3.882155409178694E-01,  1.681150965131243E-01, -7.575396214529523E-03,  1.424442108827982E-02,  6.175154136282334E-03,  5.775089149129175E-03,  9.999256893869620E-01, -2.954617011835611E-04,
2457315.500000000, A.D. 2015-Oct-20 00:00:00.0000,  8.983128521578692E-01,  4.024005112782046E-01,  1.742645599657122E-01, -7.844177875542594E-03,  1.412479776470211E-02,  6.123459593832930E-03,  5.773381828146691E-03,  9.996300759225931E-01, -2.957073556785702E-04,
2457316.500000000, A.D. 2015-Oct-21 00:00:00.0000,  8.903353192672855E-01,  4.164637109570570E-01,  1.803613958456808E-01, -8.110464697726572E-03,  1.400089835323454E-02,  6.069905617138445E-03,  5.771674127268167E-03,  9.993343966812633E-01, -2.955871851886393E-04,
2457317.500000000, A.D. 2015-Oct-22 00:00:00.0000,  8.820927816523945E-01,  4.304009215548170E-01,  1.864037652166345E-01, -8.374175679209884E-03,  1.387283993813636E-02,  6.014533789674833E-03,  5.769968257433481E-03,  9.990390344753467E-01, -2.950686313277645E-04,
2457318.500000000, A.D. 2015-Oct-23 00:00:00.0000,  8.735878455698334E-01,  4.442080462004334E-01,  1.923898722659766E-01, -8.635254749531838E-03,  1.374074767116389E-02,  5.957388505735722E-03,  5.768266586733171E-03,  9.987443993270091E-01, -2.941310136907686E-04,
2457319.500000000, A.D. 2015-Oct-24 00:00:00.0000,  8.648231579452508E-01,  4.578811143719267E-01,  1.983179660484403E-01, -8.893677665478397E-03,  1.360474745646157E-02,  5.898514565759577E-03,  5.766571549347528E-03,  9.984509127015028E-01, -2.927735987675604E-04,
2457320.500000000, A.D. 2015-Oct-25 00:00:00.0000,  8.558013721581657E-01,  4.714162768528821E-01,  2.041863389866627E-01, -9.149455950641565E-03,  1.346495353328721E-02,  5.837953093795214E-03,  5.764885505031516E-03,  9.981589831777344E-01, -2.910242054604652E-04,
2457321.500000000, A.D. 2015-Oct-26 00:00:00.0000,  8.465251131342625E-01,  4.848097861955701E-01,  2.099933206068356E-01, -9.402633638797004E-03,  1.332145243112498E-02,  5.775736262816390E-03,  5.763210555719174E-03,  9.978689746943011E-01, -2.889447116087517E-04,
2457322.500000000, A.D. 2015-Oct-27 00:00:00.0000,  8.369969506827168E-01,  4.980579612310737E-01,  2.157372660304629E-01, -9.653273826136760E-03,  1.317428818375475E-02,  5.711882435163930E-03,  5.761548350102299E-03,  9.975811727133380E-01, -2.866290488249963E-04,
2457323.500000000, A.D. 2015-Oct-28 00:00:00.0000,  8.272193909978496E-01,  5.111571403066055E-01,  2.214165407621095E-01, -9.901436540056962E-03,  1.302345568454650E-02,  5.646393980486635E-03,  5.759899927929725E-03,  9.972957572617758E-01, -2.841914397450266E-04,
2457324.500000000, A.D. 2015-Oct-29 00:00:00.0000,  8.171948918539016E-01,  5.241036340980890E-01,  2.270295053398341E-01, -1.014715501109569E-02,  1.286890680560411E-02,  5.579259289301629E-03,  5.758265655222653E-03,  9.970127917142202E-01, -2.817475803239919E-04,
2457325.500000000, A.D. 2015-Oct-30 00:00:00.0000,  8.069258984510072E-01,  5.368936905509127E-01,  2.325745039734983E-01, -1.039041945876486E-02,  1.271056769570116E-02,  5.510458458961452E-03,  5.756645272047251E-03,  9.967322310645237E-01, -2.793958161135255E-04,
2457326.500000000, A.D. 2015-Oct-31 00:00:00.0000,  7.964148892663032E-01,  5.495234798195224E-01,  2.380498597551173E-01, -1.063117360316674E-02,  1.254836003869913E-02,  5.439970277903511E-03,  5.755038031406409E-03,  9.964539459741459E-01, -2.772052966740246E-04,
2457327.500000000, A.D. 2015-Nov-01 00:00:00.0000,  7.856644194128486E-01,  5.619890990295660E-01,  2.434538763797888E-01, -1.086932239086018E-02,  1.238221835372178E-02,  5.367777905620652E-03,  5.753442878782890E-03,  9.961777538590878E-01, -2.752137249598063E-04,
2457328.500000000, A.D. 2015-Nov-02 00:00:00.0000,  7.746771530390469E-01,  5.742865904554616E-01,  2.487848442687423E-01, -1.110474509900899E-02,  1.221209926728351E-02,  5.293871912267390E-03,  5.751858621474968E-03,  9.959034482094460E-01, -2.734324991345199E-04,
2457329.500000000, A.D. 2015-Nov-03 00:00:00.0000,  7.634558824321293E-01,  5.864119650187144E-01,  2.540410484331727E-01, -1.133730804563590E-02,  1.203798324823522E-02,  5.218250841060532E-03,  5.750284057162582E-03,  9.956308208499557E-01, -2.718549753657503E-04,
2457330.500000000, A.D. 2015-Nov-04 00:00:00.0000,  7.520035360485765E-01,  5.983612249274642E-01,  2.592207760485679E-01, -1.156687374392397E-02,  1.185987169939033E-02,  5.140920245803850E-03,  5.748718054689509E-03,  9.953596759269886E-01, -2.704643052338909E-04,
2457331.500000000, A.D. 2015-Nov-05 00:00:00.0000,  7.403231794821683E-01,  6.101303823648300E-01,  2.643223227246143E-01, -1.179330593677162E-02,  1.167778239156160E-02,  5.061891185251540E-03,  5.747159595464417E-03,  9.950898370769221E-01, -2.692390842841006E-04,
2457332.500000000, A.D. 2015-Nov-06 00:00:00.0000,  7.284180131237125E-01,  6.217154736595280E-01,  2.693439972861474E-01, -1.201647138036588E-02,  1.149174523017905E-02,  4.981178828404939E-03,  5.745607789538281E-03,  9.948211502098598E-01, -2.681565041039679E-04,
2457333.500000000, A.D. 2015-Nov-07 00:00:00.0000,  7.162913691363657E-01,  6.331125698166690E-01,  2.742841253552379E-01, -1.223623963684420E-02,  1.130179929506601E-02,  4.898801479754666E-03,  5.744061879727068E-03,  9.945534842234497E-01, -2.671934414350558E-04,
2457334.500000000, A.D. 2015-Nov-08 00:00:00.0000,  7.039467091537804E-01,  6.443177848413848E-01,  2.791410522067668E-01, -1.245248200101769E-02,  1.110799138489950E-02,  4.814780100556844E-03,  5.742521243848204E-03,  9.942867313901191E-01, -2.663261315713105E-04,
2457335.500000000, A.D. 2015-Nov-09 00:00:00.0000,  6.913876231200814E-01,  6.553272833052768E-01,  2.839131453756023E-01, -1.266507040789617E-02,  1.091037591269105E-02,  4.729138275774996E-03,  5.740985401420301E-03,  9.940208085170944E-01, -2.655290454764009E-04,
2457336.500000000, A.D. 2015-Nov-10 00:00:00.0000,  6.786178289789238E-01,  6.661372883439003E-01,  2.885987974076356E-01, -1.287387690433048E-02,  1.070901580366327E-02,  4.641902512296999E-03,  5.739454027850920E-03,  9.937556594029369E-01, -2.647735002587277E-04,
2457337.500000000, A.D. 2015-Nov-11 00:00:00.0000,  6.656411724531064E-01,  6.767440908671373E-01,  2.931964290135259E-01, -1.307877403602634E-02,  1.050398394178256E-02,  4.553102719397769E-03,  5.737926976341129E-03,  9.934912586301995E-01, -2.640264419916849E-04,
